Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
489522,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2009-12-01 11:45:00,3.75,15998.0,United Kingdom
489522,22114,HOT WATER BOTTLE TEA AND SYMPATHY,1,2009-12-01 11:45:00,3.95,15998.0,United Kingdom
489522,21489,BLUE WHITE SCARF HOT WATER BOTTLE,1,2009-12-01 11:45:00,3.95,15998.0,United Kingdom
489522,20987,GEISHA GIRL CHOPSTICKS SET/5,6,2009-12-01 11:45:00,1.95,15998.0,United Kingdom
489522,20989,URBAN CHIC CHOPSTICKS SET/5,2,2009-12-01 11:45:00,1.95,15998.0,United Kingdom
489522,21868,POTTING SHED TEA MUG,1,2009-12-01 11:45:00,1.25,15998.0,United Kingdom
489522,21875,KINGS CHOICE MUG,1,2009-12-01 11:45:00,1.25,15998.0,United Kingdom
489522,21869,POTTING SHED COFFEE MUG,1,2009-12-01 11:45:00,1.25,15998.0,United Kingdom
489522,21826,EIGHT PIECE DINOSAUR SET,3,2009-12-01 11:45:00,1.25,15998.0,United Kingdom
489522,21827,EIGHT PIECE CREEPY CRAWLIE SET,3,2009-12-01 11:45:00,1.25,15998.0,United Kingdom
489522,21828,EIGHT PIECE SNAKE  SET,3,2009-12-01 11:45:00,1.25,15998.0,United Kingdom
489522,16225,RATTLE SNAKE EGGS,4,2009-12-01 11:45:00,1.25,15998.0,United Kingdom
489522,21829,DINOSAUR KEYRINGS ASSORTED,36,2009-12-01 11:45:00,0.21,15998.0,United Kingdom
489522,21582,KINGS CHOICE SMALL TUBE MATCHES,2,2009-12-01 11:45:00,1.65,15998.0,United Kingdom
489522,21584,RETRO SPOT SMALL TUBE MATCHES,2,2009-12-01 11:45:00,1.65,15998.0,United Kingdom
489522,21638,ASSORTED TUTTI FRUTTI NOTEBOOK,6,2009-12-01 11:45:00,2.1,15998.0,United Kingdom
489522,35400,WOODEN BOX ADVENT CALENDAR ,2,2009-12-01 11:45:00,8.95,15998.0,United Kingdom
489522,22218,CAKE STAND LACE WHITE,1,2009-12-01 11:45:00,4.25,15998.0,United Kingdom
489522,22222,CAKE PLATE LOVEBIRD WHITE,1,2009-12-01 11:45:00,4.95,15998.0,United Kingdom
489522,22300,COFFEE MUG DOG + BALL DESIGN,3,2009-12-01 11:45:00,2.55,15998.0,United Kingdom
489522,22301,COFFEE MUG CAT + BIRD DESIGN,3,2009-12-01 11:45:00,2.55,15998.0,United Kingdom
489522,22305,COFFEE MUG PINK PAISLEY DESIGN,3,2009-12-01 11:45:00,2.55,15998.0,United Kingdom
489522,22304,COFFEE MUG BLUE PAISLEY DESIGN,3,2009-12-01 11:45:00,2.55,15998.0,United Kingdom
489522,22302,COFFEE MUG PEARS  DESIGN,3,2009-12-01 11:45:00,2.55,15998.0,United Kingdom
489522,22303,COFFEE MUG APPLES DESIGN,3,2009-12-01 11:45:00,2.55,15998.0,United Kingdom
489522,22127,PARTY CONES CARNIVAL ASSORTED,6,2009-12-01 11:45:00,1.25,15998.0,United Kingdom
489522,22130,PARTY CONE CHRISTMAS DECORATION ,24,2009-12-01 11:45:00,0.85,15998.0,United Kingdom
489522,21143,ANTIQUE GLASS HEART DECORATION ,7,2009-12-01 11:45:00,1.95,15998.0,United Kingdom
489522,21639,ASSORTED TUTTI FRUTTI KEYRING,10,2009-12-01 11:45:00,0.85,15998.0,United Kingdom
489522,22154,ANGEL DECORATION 3 BUTTONS ,6,2009-12-01 11:45:00,0.42,15998.0,United Kingdom
489522,22155,STAR DECORATION RUSTIC,6,2009-12-01 11:45:00,0.42,15998.0,United Kingdom
489522,22294,HEART FILIGREE DOVE  SMALL,6,2009-12-01 11:45:00,1.25,15998.0,United Kingdom
489522,21133,PAINTED BIRD ASSORTED CHRISTMAS,6,2009-12-01 11:45:00,1.69,15998.0,United Kingdom
489522,21889,WOODEN BOX OF DOMINOES,2,2009-12-01 11:45:00,1.25,15998.0,United Kingdom
489522,85045,GREEN CHRISTMAS TREE STRING 20LIGHT,2,2009-12-01 11:45:00,4.95,15998.0,United Kingdom
489522,85044,RED REINDEER STRING OF 20 LIGHTS,2,2009-12-01 11:45:00,4.95,15998.0,United Kingdom
489522,21888,BINGO SET,3,2009-12-01 11:45:00,3.75,15998.0,United Kingdom
489522,21587,COSY HOUR GIANT TUBE MATCHES,6,2009-12-01 11:45:00,2.55,15998.0,United Kingdom
489522,21588,RETRO SPOT GIANT  TUBE MATCHES,2,2009-12-01 11:45:00,2.55,15998.0,United Kingdom
489522,21586,KINGS CHOICE GIANT TUBE MATCHES,4,2009-12-01 11:45:00,2.55,15998.0,United Kingdom
489522,21818,GLITTER CHRISTMAS HEART ,6,2009-12-01 11:45:00,0.85,15998.0,United Kingdom
489522,21819,GLITTER CHRISTMAS STAR ,6,2009-12-01 11:45:00,0.85,15998.0,United Kingdom
489522,21817,GLITTER CHRISTMAS TREE,6,2009-12-01 11:45:00,0.85,15998.0,United Kingdom
489522,48111,DOOR MAT 3 SMILEY CATS,1,2009-12-01 11:45:00,6.75,15998.0,United Kingdom
489522,20685,RED SPOTTY COIR DOORMAT,1,2009-12-01 11:45:00,6.75,15998.0,United Kingdom
489522,48194,DOORMAT HEARTS,1,2009-12-01 11:45:00,6.75,15998.0,United Kingdom
489522,21495,SKULLS WRAP,25,2009-12-01 11:45:00,0.42,15998.0,United Kingdom
489522,47505,MINATURE COLOURED GARDENING SET,2,2009-12-01 11:45:00,4.95,15998.0,United Kingdom
489522,10135,COLOURING PENCILS BROWN TUBE,6,2009-12-01 11:45:00,1.25,15998.0,United Kingdom
489522,22125,UNION JACK HOT WATER BOTTLE ,4,2009-12-01 11:45:00,5.95,15998.0,United Kingdom
489522,37492C,GREEN BLUE FLOWER PIGGY BANK,1,2009-12-01 11:45:00,4.65,15998.0,United Kingdom
489522,20677,PINK SPOTTY BOWL,1,2009-12-01 11:45:00,1.25,15998.0,United Kingdom
489522,20676,RED SPOTTY BOWL,1,2009-12-01 11:45:00,1.25,15998.0,United Kingdom
489522,20675,BLUE SPOTTY BOWL,1,2009-12-01 11:45:00,1.25,15998.0,United Kingdom
489522,21086,SET/6 RED SPOTTY PAPER CUPS,8,2009-12-01 11:45:00,0.65,15998.0,United Kingdom
489522,21948,SET OF 6 CAKE CHOPSTICKS,6,2009-12-01 11:45:00,1.25,15998.0,United Kingdom
489522,21833,CAMOUFLAGE LED TORCH,12,2009-12-01 11:45:00,1.69,15998.0,United Kingdom
489522,21832,CHOCOLATE CALCULATOR,5,2009-12-01 11:45:00,1.65,15998.0,United Kingdom
489522,22315,200 RED + WHITE BENDY STRAWS,1,2009-12-01 11:45:00,1.25,15998.0,United Kingdom
489522,21870,I CAN ONLY PLEASE ONE PERSON MUG,1,2009-12-01 11:45:00,1.25,15998.0,United Kingdom
489522,82600,NO SINGING METAL SIGN,1,2009-12-01 11:45:00,2.1,15998.0,United Kingdom
489522,21181,PLEASE ONE PERSON  METAL SIGN,2,2009-12-01 11:45:00,2.1,15998.0,United Kingdom
489522,22115,METAL SIGN EMPIRE TEA,1,2009-12-01 11:45:00,2.95,15998.0,United Kingdom
489522,21166,COOK WITH WINE METAL SIGN ,2,2009-12-01 11:45:00,1.95,15998.0,United Kingdom
489522,21175,GIN + TONIC DIET METAL SIGN,2,2009-12-01 11:45:00,2.1,15998.0,United Kingdom
489522,21174,POTTERING IN THE SHED METAL SIGN,1,2009-12-01 11:45:00,1.95,15998.0,United Kingdom
489522,21908,CHOCOLATE THIS WAY METAL SIGN,3,2009-12-01 11:45:00,2.1,15998.0,United Kingdom
489522,82582,AREA PATROLLED METAL SIGN,1,2009-12-01 11:45:00,2.1,15998.0,United Kingdom
489522,85152,HAND OVER THE CHOCOLATE   SIGN ,2,2009-12-01 11:45:00,2.1,15998.0,United Kingdom
489522,85150,LADIES & GENTLEMEN METAL SIGN,1,2009-12-01 11:45:00,2.55,15998.0,United Kingdom
489522,22197,"POPCORN HOLDER , SMALL ",10,2009-12-01 11:45:00,0.85,15998.0,United Kingdom
489522,21094,SET/6 RED SPOTTY PAPER PLATES,4,2009-12-01 11:45:00,0.85,15998.0,United Kingdom
489522,72724,SET/6 CHRISTMAS ICICLE T-LIGHTS,7,2009-12-01 11:45:00,1.25,15998.0,United Kingdom
489522,22103,MIRROR MOSAIC T-LIGHT HOLDER ROUND,6,2009-12-01 11:45:00,1.65,15998.0,United Kingdom
489522,37424,WHITE WITH BLACK CATS MUG,6,2009-12-01 11:45:00,0.85,15998.0,United Kingdom
489522,21136,PAINTED METAL PEARS ASSORTED,8,2009-12-01 11:45:00,1.69,15998.0,United Kingdom
489522,21755,LOVE BUILDING BLOCK WORD,1,2009-12-01 11:45:00,5.95,15998.0,United Kingdom
489522,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2009-12-01 11:45:00,1.69,15998.0,United Kingdom
489522,84997B,RED 3 PIECE MINI DOTS CUTLERY SET,1,2009-12-01 11:45:00,3.75,15998.0,United Kingdom
489522,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,1,2009-12-01 11:45:00,3.75,15998.0,United Kingdom
489522,84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,1,2009-12-01 11:45:00,3.75,15998.0,United Kingdom
489522,21238,RED SPOTTY CUP,4,2009-12-01 11:45:00,0.85,15998.0,United Kingdom
489522,21240,BLUE  SPOTTY CUP,4,2009-12-01 11:45:00,0.85,15998.0,United Kingdom
489522,21239,PINK  SPOTTY CUP,4,2009-12-01 11:45:00,0.85,15998.0,United Kingdom
489522,84007,MAGIC GARDEN MOUNT FUJI,4,2009-12-01 11:45:00,2.55,15998.0,United Kingdom
489522,84012,MAGIC SHEEP WOOL GROWING FROM PAPER,4,2009-12-01 11:45:00,2.55,15998.0,United Kingdom
489522,22077,6 RIBBONS RUSTIC CHARM,1,2009-12-01 11:45:00,1.65,15998.0,United Kingdom
489522,85049A,TRADITIONAL CHRISTMAS RIBBONS,2,2009-12-01 11:45:00,1.25,15998.0,United Kingdom
489522,85049E,SCANDINAVIAN REDS RIBBONS,2,2009-12-01 11:45:00,1.25,15998.0,United Kingdom
489522,22075,6 RIBBONS ELEGANT CHRISTMAS ,2,2009-12-01 11:45:00,1.65,15998.0,United Kingdom
489522,22076,6 RIBBONS EMPIRE  ,1,2009-12-01 11:45:00,1.65,15998.0,United Kingdom
489522,79323W, WHITE CHERRY LIGHTS,1,2009-12-01 11:45:00,6.75,15998.0,United Kingdom
489522,79323LP,LIGHT PINK CHERRY LIGHTS,1,2009-12-01 11:45:00,6.75,15998.0,United Kingdom
489522,79342B,BROWN FLOWER LIGHTS,1,2009-12-01 11:45:00,6.75,15998.0,United Kingdom
489522,79341,WILLOW BRANCH LIGHTS.,6,2009-12-01 11:45:00,6.75,15998.0,United Kingdom
489523,84879,ASSORTED COLOUR BIRD ORNAMENT,800,2009-12-01 11:46:00,1.45,12931.0,United Kingdom
C489524,21258,VICTORIAN SEWING BOX LARGE,-1,2009-12-01 11:48:00,12.75,15614.0,United Kingdom
489525,85226C,BLUE PULL BACK RACING CAR,1,2009-12-01 11:49:00,0.55,,United Kingdom
489525,85227,SET/6 3D KIT CARDS FOR KIDS,1,2009-12-01 11:49:00,0.85,,United Kingdom
489526,85049E,SCANDINAVIAN REDS RIBBONS,12,2009-12-01 11:50:00,1.25,12533.0,Germany
489526,21976,PACK OF 60 MUSHROOM CAKE CASES,24,2009-12-01 11:50:00,0.55,12533.0,Germany
489526,21498,RED SPOTS  WRAP ,25,2009-12-01 11:50:00,0.42,12533.0,Germany
489526,22077,6 RIBBONS RUSTIC CHARM,12,2009-12-01 11:50:00,1.65,12533.0,Germany
489526,84946,ANTIQUE SILVER TEA GLASS ETCHED,12,2009-12-01 11:50:00,1.25,12533.0,Germany
489526,84948,SILVER HANGING T-LIGHT HOLDER DOME,24,2009-12-01 11:50:00,1.65,12533.0,Germany
489526,21537,RETRO SPOTS PUDDING BOWL,4,2009-12-01 11:50:00,4.25,12533.0,Germany
489526,21733,RED HANGING HEART T-LIGHT HOLDER,6,2009-12-01 11:50:00,2.95,12533.0,Germany
489526,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2009-12-01 11:50:00,2.95,12533.0,Germany
489526,20718,RED SPOTTY SHOPPER BAG,10,2009-12-01 11:50:00,1.25,12533.0,Germany
C489527,21041,RED SPOTTY OVEN GLOVE DOUBLE,-3,2009-12-01 11:50:00,2.95,16128.0,United Kingdom
C489527,21173,LOO ROLL  METAL SIGN ,-12,2009-12-01 11:50:00,1.65,16128.0,United Kingdom
C489527,85124A,PINK JUICY FRUIT PHOTO FRAME,-6,2009-12-01 11:50:00,2.55,16128.0,United Kingdom
489526,21539,RETRO SPOTS BUTTER DISH,3,2009-12-01 11:50:00,4.95,12533.0,Germany
489526,16169F,WRAP BLIZZARD,25,2009-12-01 11:50:00,0.42,12533.0,Germany
489526,84836,ZINC METAL HEART DECORATION,24,2009-12-01 11:50:00,1.25,12533.0,Germany
489526,21527,RETRO SPOT TRADITIONAL TEAPOT ,2,2009-12-01 11:50:00,7.95,12533.0,Germany
489526,21533,RETRO SPOT LARGE MILK JUG,6,2009-12-01 11:50:00,4.95,12533.0,Germany
489526,21531,RETRO SPOT SUGAR JAM BOWL,6,2009-12-01 11:50:00,2.55,12533.0,Germany
489526,22180,RETRO SPOT LAMP,3,2009-12-01 11:50:00,9.95,12533.0,Germany
489526,22333,RETRO SPORT PARTY BAG + STICKER SET,8,2009-12-01 11:50:00,1.65,12533.0,Germany
489526,22319,HAIRCLIPS FORTIES FABRIC ASSORTED,24,2009-12-01 11:50:00,0.65,12533.0,Germany
489526,85232B,SET/3 RUSSIAN DOLL STACKING TINS,9,2009-12-01 11:50:00,4.95,12533.0,Germany
489526,20676,RED SPOTTY BOWL,8,2009-12-01 11:50:00,1.25,12533.0,Germany
489526,20914,SET/5 RED SPOTTY LID GLASS BOWLS,12,2009-12-01 11:50:00,2.95,12533.0,Germany
489526,21217,RED SPOTTY ROUND CAKE TINS,3,2009-12-01 11:50:00,9.95,12533.0,Germany
489526,21238,RED SPOTTY CUP,16,2009-12-01 11:50:00,0.85,12533.0,Germany
489526,21242,RED SPOTTY PLATE ,8,2009-12-01 11:50:00,1.69,12533.0,Germany
489526,22232,JIGSAW TOADSTOOLS 3 PIECE,8,2009-12-01 11:50:00,1.65,12533.0,Germany
489526,21535,RETRO SPOT SMALL MILK JUG,6,2009-12-01 11:50:00,2.55,12533.0,Germany
489526,21844,RETRO SPOT MUG,6,2009-12-01 11:50:00,2.95,12533.0,Germany
489526,22073,RETRO SPOT STORAGE JAR,4,2009-12-01 11:50:00,3.75,12533.0,Germany
489526,22072,TEA CUP AND SAUCER RETRO SPOT,4,2009-12-01 11:50:00,3.75,12533.0,Germany
489526,22321,BIRD DECORATION RED SPOT,24,2009-12-01 11:50:00,0.85,12533.0,Germany
489526,15056BL,EDWARDIAN PARASOL BLACK,6,2009-12-01 11:50:00,5.95,12533.0,Germany
489526,15056N,EDWARDIAN PARASOL NATURAL,6,2009-12-01 11:50:00,5.95,12533.0,Germany
489526,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2009-12-01 11:50:00,1.65,12533.0,Germany
489526,22254,FELT TOADSTOOL LARGE,12,2009-12-01 11:50:00,1.25,12533.0,Germany
489526,22255,FELT TOADSTOOL  SMALL,12,2009-12-01 11:50:00,0.85,12533.0,Germany
489526,46000S,POLYESTER FILLER PAD 40x40cm,2,2009-12-01 11:50:00,1.45,12533.0,Germany
489526,20964,POLYESTER FILLER PAD 60x40cm,3,2009-12-01 11:50:00,2.55,12533.0,Germany
489526,21788,KIDS RAIN MAC BLUE,24,2009-12-01 11:50:00,0.85,12533.0,Germany
489526,21789,KIDS RAIN MAC PINK,24,2009-12-01 11:50:00,0.85,12533.0,Germany
489526,20682,RED SPOTTY CHILDS UMBRELLA,6,2009-12-01 11:50:00,3.25,12533.0,Germany
489526,85014C,BLUE/BROWN DOTS RUFFLED UMBRELLA,3,2009-12-01 11:50:00,5.95,12533.0,Germany
489526,84832,ZINC WILLIE WINKIE  CANDLE STICK,24,2009-12-01 11:50:00,0.85,12533.0,Germany
489526,POST,POSTAGE,6,2009-12-01 11:50:00,18.0,12533.0,Germany
C489528,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-1,2009-12-01 11:50:00,7.95,16714.0,United Kingdom
489529,85063,CREAM SWEETHEART MAGAZINE RACK,1,2009-12-01 11:51:00,16.95,17984.0,United Kingdom
489529,48129,DOOR MAT TOPIARY,1,2009-12-01 11:51:00,6.75,17984.0,United Kingdom
489529,21491,SET OF THREE VINTAGE GIFT WRAPS,1,2009-12-01 11:51:00,1.95,17984.0,United Kingdom
489529,22030,SWALLOWS GREETING CARD,1,2009-12-01 11:51:00,0.42,17984.0,United Kingdom
489529,21081,SET/20 POSIES PAPER NAPKINS,1,2009-12-01 11:51:00,0.85,17984.0,United Kingdom
489529,20773,BLUE PAISLEY NOTEBOOK,1,2009-12-01 11:51:00,1.65,17984.0,United Kingdom
489529,20767,BLUE PAISLEY JOURNAL ,1,2009-12-01 11:51:00,2.55,17984.0,United Kingdom
489529,22028,PENNY FARTHING BIRTHDAY CARD,12,2009-12-01 11:51:00,0.42,17984.0,United Kingdom
489529,20622,VIPPASSPORT COVER ,1,2009-12-01 11:51:00,2.1,17984.0,United Kingdom
489529,21122,SET/10 PINK SPOTTY PARTY CANDLES,1,2009-12-01 11:51:00,1.25,17984.0,United Kingdom
489529,21124,SET/10 BLUE SPOTTY PARTY CANDLES,1,2009-12-01 11:51:00,1.25,17984.0,United Kingdom
489529,20657,TROPICAL LUGGAGE TAG,1,2009-12-01 11:51:00,1.25,17984.0,United Kingdom
489529,16156N,"WRAP, FRIENDSHIP ON GREEN",25,2009-12-01 11:51:00,0.42,17984.0,United Kingdom
489529,20673,STRAWBERRIES PRINT BOWL,4,2009-12-01 11:51:00,1.25,17984.0,United Kingdom
489529,22300,COFFEE MUG DOG + BALL DESIGN,6,2009-12-01 11:51:00,2.55,17984.0,United Kingdom
489529,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,1,2009-12-01 11:51:00,0.85,17984.0,United Kingdom
489529,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2009-12-01 11:51:00,2.95,17984.0,United Kingdom
489529,20619,TROPICAL PASSPORT COVER ,1,2009-12-01 11:51:00,2.1,17984.0,United Kingdom
489529,21864,UNION JACK FLAG PASSPORT COVER ,1,2009-12-01 11:51:00,2.1,17984.0,United Kingdom
489529,21866,UNION JACK FLAG LUGGAGE TAG,1,2009-12-01 11:51:00,1.25,17984.0,United Kingdom
489529,20660,VIP LUGGAGE TAG ,1,2009-12-01 11:51:00,1.25,17984.0,United Kingdom
489529,21489,BLUE WHITE SCARF HOT WATER BOTTLE,1,2009-12-01 11:51:00,3.95,17984.0,United Kingdom
489529,16207A,PINK STRAWBERRY HANDBAG ,1,2009-12-01 11:51:00,2.95,17984.0,United Kingdom
489529,20777,CHRYSANTHEMUM NOTEBOOK,1,2009-12-01 11:51:00,1.65,17984.0,United Kingdom
489529,20774,GREEN FERN NOTEBOOK,2,2009-12-01 11:51:00,1.65,17984.0,United Kingdom
489529,22029,SPACE BOY BIRTHDAY CARD,12,2009-12-01 11:51:00,0.42,17984.0,United Kingdom
489529,22030,SWALLOWS GREETING CARD,12,2009-12-01 11:51:00,0.42,17984.0,United Kingdom
489529,22024,RAINY LADIES BIRTHDAY CARD,12,2009-12-01 11:51:00,0.42,17984.0,United Kingdom
489529,22037,ROBOT BIRTHDAY CARD,12,2009-12-01 11:51:00,0.42,17984.0,United Kingdom
489529,22036,DINOSAUR BIRTHDAY CARD,12,2009-12-01 11:51:00,0.42,17984.0,United Kingdom
489529,22028,PENNY FARTHING BIRTHDAY CARD,12,2009-12-01 11:51:00,0.42,17984.0,United Kingdom
489529,22036,DINOSAUR BIRTHDAY CARD,12,2009-12-01 11:51:00,0.42,17984.0,United Kingdom
489529,21833,CAMOUFLAGE LED TORCH,2,2009-12-01 11:51:00,1.69,17984.0,United Kingdom
489529,21726,MULTI HEARTS  STICKERS,3,2009-12-01 11:51:00,0.85,17984.0,United Kingdom
489529,21544,SKULLS  WATER TRANSFER TATTOOS ,2,2009-12-01 11:51:00,0.85,17984.0,United Kingdom
489529,21004,ROSE DU SUD CHILDS APRON,1,2009-12-01 11:51:00,4.25,17984.0,United Kingdom
489529,20984,12 PENCILS TALL TUBE POSY,1,2009-12-01 11:51:00,0.85,17984.0,United Kingdom
489529,20982,12 PENCILS TALL TUBE SKULLS,2,2009-12-01 11:51:00,0.85,17984.0,United Kingdom
489529,84402D,PINK DRESS JEWELLERY STAND ,1,2009-12-01 11:51:00,2.95,17984.0,United Kingdom
489529,84660B,BLACK STITCHED WALL CLOCK,1,2009-12-01 11:51:00,3.75,17984.0,United Kingdom
489529,21429,RED GINGHAM ROSE JEWELLERY BOX,4,2009-12-01 11:51:00,1.65,17984.0,United Kingdom
489529,72754B,F FAIRY POTPOURRI CUSHIONS LAVENDER,1,2009-12-01 11:51:00,1.69,17984.0,United Kingdom
489529,48129,DOOR MAT TOPIARY,1,2009-12-01 11:51:00,6.75,17984.0,United Kingdom
489529,21500,PINK SPOTS  WRAP ,25,2009-12-01 11:51:00,0.42,17984.0,United Kingdom
489529,21431,GREEN GINGHAM FLOWER JEWELLERY BOX,4,2009-12-01 11:51:00,1.65,17984.0,United Kingdom
489529,21912,VINTAGE SNAKES & LADDERS,2,2009-12-01 11:51:00,3.75,17984.0,United Kingdom
489529,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,3,2009-12-01 11:51:00,2.95,17984.0,United Kingdom
489529,20748,KENSINGTON COFFEE SET,1,2009-12-01 11:51:00,12.75,17984.0,United Kingdom
489529,21490,SET OF THREE 50'S GIFT WRAPS ,2,2009-12-01 11:51:00,1.95,17984.0,United Kingdom
489529,72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,3,2009-12-01 11:51:00,4.25,17984.0,United Kingdom
C489530,72803A,ROSE SCENT CANDLE JEWELLED DRAWER,-1,2009-12-01 11:56:00,4.25,14748.0,United Kingdom
489531,79029,GLASS HONEYPOT WASP CATCHER,1,2009-12-01 11:57:00,1.95,14871.0,United Kingdom
489531,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,12,2009-12-01 11:57:00,3.25,14871.0,United Kingdom
489531,85042,ANTIQUE LILY FAIRY LIGHTS,4,2009-12-01 11:57:00,4.95,14871.0,United Kingdom
489531,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2009-12-01 11:57:00,2.95,14871.0,United Kingdom
489531,21590,KINGS CHOICE CIGAR BOX MATCHES ,4,2009-12-01 11:57:00,1.25,14871.0,United Kingdom
489531,21591,COSY HOUR CIGAR BOX MATCHES ,7,2009-12-01 11:57:00,1.25,14871.0,United Kingdom
489531,21582,KINGS CHOICE SMALL TUBE MATCHES,8,2009-12-01 11:57:00,1.65,14871.0,United Kingdom
489531,21587,COSY HOUR GIANT TUBE MATCHES,6,2009-12-01 11:57:00,2.55,14871.0,United Kingdom
489531,82486,WOOD S/3 CABINET ANT WHITE FINISH,1,2009-12-01 11:57:00,7.95,14871.0,United Kingdom
489531,82483,WOOD 2 DRAWER CABINET WHITE FINISH,1,2009-12-01 11:57:00,5.95,14871.0,United Kingdom
489531,22112,CHOCOLATE HOT WATER BOTTLE,1,2009-12-01 11:57:00,4.95,14871.0,United Kingdom
489531,22111,SCOTTIE DOG HOT WATER BOTTLE,1,2009-12-01 11:57:00,4.95,14871.0,United Kingdom
489531,72801E,S/4 FESTIVE GREEN DINNER CANDLES,2,2009-12-01 11:57:00,1.25,14871.0,United Kingdom
489531,21034,REX CASH+CARRY JUMBO SHOPPER,1,2009-12-01 11:57:00,0.95,14871.0,United Kingdom
489532,85049D,BRIGHT BLUES RIBBONS ,12,2009-12-01 11:58:00,1.25,13394.0,United Kingdom
489532,21985,PACK OF 12 HEARTS DESIGN TISSUES ,48,2009-12-01 11:58:00,0.29,13394.0,United Kingdom
489532,21980,PACK OF 12 RED SPOTTY TISSUES ,48,2009-12-01 11:58:00,0.29,13394.0,United Kingdom
489532,16235,RECYCLED PENCIL WITH RABBIT ERASER,60,2009-12-01 11:58:00,0.21,13394.0,United Kingdom
489532,22083,PAPER CHAIN KIT RETRO SPOT,6,2009-12-01 11:58:00,2.95,13394.0,United Kingdom
489532,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2009-12-01 11:58:00,2.95,13394.0,United Kingdom
489532,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2009-12-01 11:58:00,4.95,13394.0,United Kingdom
489532,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,6,2009-12-01 11:58:00,2.55,13394.0,United Kingdom
489532,21485,RED SPOT HEART HOT WATER BOTTLE,3,2009-12-01 11:58:00,4.95,13394.0,United Kingdom
489532,21212,PACK OF 72 RETRO SPOT CAKE CASES,24,2009-12-01 11:58:00,0.55,13394.0,United Kingdom
489532,84990,60 GOLD AND SILVER FAIRY CAKE CASES,24,2009-12-01 11:58:00,0.55,13394.0,United Kingdom
489532,85231E,STRAWBERRY SCENTED SET/9 T-LIGHTS,12,2009-12-01 11:58:00,0.85,13394.0,United Kingdom
489532,85231B,CINAMMON SET OF 9 T-LIGHTS,24,2009-12-01 11:58:00,0.85,13394.0,United Kingdom
489532,72008,FROSTED BOX 9 WHITE T-LIGHT CANDLES,12,2009-12-01 11:58:00,0.42,13394.0,United Kingdom
489532,22071,SMALL RETRO SPOT MUG IN BOX  WHITE,6,2009-12-01 11:58:00,3.75,13394.0,United Kingdom
489532,22070,SMALL RETRO SPOT MUG IN BOX  RED,6,2009-12-01 11:58:00,3.75,13394.0,United Kingdom
489532,22077,6 RIBBONS RUSTIC CHARM,9,2009-12-01 11:58:00,1.65,13394.0,United Kingdom
489532,20892,SET/3 TALL GLASS CANDLE HOLDER PINK,2,2009-12-01 11:58:00,12.75,13394.0,United Kingdom
489532,84270,ASSTD DESIGN BUBBLE GUM RING,30,2009-12-01 11:58:00,0.21,13394.0,United Kingdom
489532,85049C,ROMANTIC PINKS RIBBONS ,12,2009-12-01 11:58:00,1.25,13394.0,United Kingdom
489533,84352,SILVER CHRISTMAS TREE BAUBLE STAND ,1,2009-12-01 12:02:00,16.95,16011.0,United Kingdom
489533,79067,CORONA MEXICAN TRAY,1,2009-12-01 12:02:00,3.75,16011.0,United Kingdom
489533,22203,MILK PAN RED RETROSPOT,1,2009-12-01 12:02:00,3.75,16011.0,United Kingdom
489533,21353,SILVER SLEIGHBELL  WREATH,4,2009-12-01 12:02:00,7.95,16011.0,United Kingdom
489533,84946,ANTIQUE SILVER TEA GLASS ETCHED,6,2009-12-01 12:02:00,1.25,16011.0,United Kingdom
489533,22300,COFFEE MUG DOG + BALL DESIGN,6,2009-12-01 12:02:00,2.55,16011.0,United Kingdom
489533,21535,RETRO SPOT SMALL MILK JUG,1,2009-12-01 12:02:00,2.55,16011.0,United Kingdom
489533,21540,DAIRY MAID CERAMIC BUTTER DISH,2,2009-12-01 12:02:00,4.25,16011.0,United Kingdom
489533,21538,DAIRY MAID  PUDDING BOWL,1,2009-12-01 12:02:00,3.75,16011.0,United Kingdom
489533,22073,RETRO SPOT STORAGE JAR,1,2009-12-01 12:02:00,3.75,16011.0,United Kingdom
489533,21534,DAIRY MAID LARGE MILK JUG,1,2009-12-01 12:02:00,4.95,16011.0,United Kingdom
489533,22073,RETRO SPOT STORAGE JAR,1,2009-12-01 12:02:00,3.75,16011.0,United Kingdom
489533,21533,RETRO SPOT LARGE MILK JUG,1,2009-12-01 12:02:00,4.95,16011.0,United Kingdom
